58,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
59,-0.0000010000,-7.1320647801,-6.8122862264,-0.0000010000
60,-0.0000010000,-7.1973286584,-10.1388885976,-2.3933361326
61,-0.0000010000,-7.1454979915,-6.8218963103,-13.8155105580
62,-7.9461395366,-7.1321040922,-6.8139889599,-6.3044277390
63,-0.0000042195,-5.7188140326,-2.1285655754,-9.0432381611
64,-8.8319886190,-0.0000010000,-6.0277854414,-12.7241227581
65,-13.8155105580,-4.6543653079,-7.0275632602,-0.0000010000
66,-3.3937819456,-0.0000010000,-13.8155105580,-6.3660489857
67,-6.0543919703,-0.0000010000,-4.8984376836,-6.3076977109
68,-3.9012941425,-0.0000010000,-0.0000010000,-8.7298933939
69,-12.9824650846,-0.0000010000,-0.0000010000,-13.8155105580
70,-3.9868497278,-0.0000010000,-11.2755636030,-12.6299695226
71,-13.8155105580,-7.1284239874,-4.0752655588,-13.2035406048
72,-7.9465110778,-2.2943206685,-6.8144280718,-6.3047801181
73,-3.2933164818,-0.0000010000,-5.6801676191,-10.6009402197
74,-10.1362527995,-0.0000040128,-7.1280412582,-13.8155105580
75,-13.6831533379,-0.0000010000,-6.1464773869,-9.6107169517
76,-8.3796257072,-7.1297702861,-7.0928172998,-6.8543764961
77,-3.6048491963,-0.0020599614,-4.4536117003,-13.8155105580
78,-13.8155105580,-0.0000010000,-11.0847310126,-12.2606327719
79,-3.2428758148,-0.0000010000,-6.8155816569,-9.6278827386
80,-13.8155105580,-7.2416965772,-6.9509992870,-8.0724150111
81,-13.8155105580,-0.0000010000,-4.7319022557,-6.4478585936
82,-13.8155105580,-7.1323503934,-6.8303083428,-6.7438182884
83,-12.9877942944,-7.2449120224,-6.1581210125,-6.4677918323
84,-9.9828056174,-0.0000010000,-5.4849966389,-5.4533868305
85,-13.8155105580,-7.1253154538,-13.8155105580,-10.0378583948
86,-13.8155105580,-7.1322085183,-13.8155105580,-8.5664833557
87,-13.8155105580,-0.0000010000,-13.8155105580,-10.6040317665
88,-7.9460025052,-7.1321632413,-13.8155105580,-13.8155105580
89,-13.8155105580,-5.1652745560,-6.8217632625,-6.6880390155
90,-13.8155105580,-1.6187252161,-6.8241594170,-10.8045382213
91,-7.9461510940,-3.6964711231,-6.8174372361,-6.3046581375
92,-7.9461395366,-7.1321040922,-6.8139889599,-6.3044277390
93,-7.9685562584,-0.0000010000,-5.4890296083,-6.3068075305
94,-6.5861191085,-0.0000010000,-6.8153722575,-9.6293626792
95,-10.2426687175,-0.0000010000,-5.4839340727,-13.8155105580
96,-13.8155105580,-7.3577339405,-7.0880284866,-6.6312825847
97,-7.9460758673,-0.0000010000,-6.8176126527,-13.8155105580
98,-13.8155105580,-0.0000010000,-5.4829203945,-6.3031258152
99,-12.3482266876,-7.1322392698,-6.8143807631,-13.2546373861
100,-0.0000010000,-0.0000010000,-7.2057683726,-0.0000010000
101,-7.9460844059,-0.0000010000,-5.7087296933,-5.2554097071
102,-4.9328411431,-0.0000010000,-6.8140178776,-12.6598759623
103,-4.2503109662,-7.1303101644,-0.0000010000,-12.3739861908
104,-13.8155105580,-0.0000010000,-6.8149546065,-6.9542357786
105,-0.0000010000,-0.0000010000,-4.3318410138,-12.8479524110
106,-7.9461403908,-0.0000010000,-6.8139927547,-6.3044347534
107,-13.8155105580,-7.3577305444,-7.0880277637,-6.6312788867
108,-7.9461395366,-7.1321040922,-6.8139889599,-6.3044277390
109,-4.0372577922,-10.6490133784,-6.8151370418,-10.5538494752
110,-1.0402903040,-0.0000010000,-3.9692741504,-6.3055929152
111,-0.0000010000,-7.1266301468,-0.0000010000,-4.0953966219
112,-7.6198167892,-0.0000010000,-6.8138347041,-6.3009712067
113,-0.0000081095,-7.1318604369,-0.0000010000,-12.8827801329
114,-0.0000010000,-7.1329337199,-6.7542159201,-4.0205715873
115,-0.2156028876,-12.2246050708,-0.0000010000,-11.3896055745
116,-0.0000010000,-7.1313191162,-5.7111837142,-5.0556696616
117,-0.0000010000,-13.3017667562,-6.7080138697,-4.1377501048
118,-0.0000010000,-0.0000010000,-3.3863373510,-5.1857439799
119,-3.0592334794,-5.8761013349,-0.0000010000,-0.0005584593
120,-0.0000010000,-0.0000010000,-6.8042776995,-0.0000338339
121,-0.0000010000,-7.1454325314,-6.8113833572,-2.6482108695
122,-0.5699158772,-7.1319101233,-6.8135151743,-6.3038224278
123,-0.0000010000,-0.0000010000,-6.8131407931,-4.6594331986
124,-0.0880313845,-13.8155105580,-5.0530938043,-4.5688724581
125,-0.0000010000,-7.0626310106,-1.8429089746,-11.9725531232
126,-0.0000010000,-7.2210975508,-0.3927844388,-0.9963324062
127,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
128,-0.0000010000,-13.8155105580,-4.2599784648,-2.7777397316
129,-7.2487025424,-5.3220807329,-3.5886229452,-0.0000010000
130,-5.2908411195,-7.1321987754,-6.8140723643,-5.5381908350
131,-0.0000010000,-7.1466727183,-3.7969163485,-10.3285273786
132,-4.1156944283,-0.0000010000,-6.7719035988,-0.0364162770
133,-6.5725413263,-7.1202770838,-6.8143516485,-2.8772374273
134,-0.0000010000,-6.3514374344,-4.9886858733,-5.6228243729
135,-0.0063208689,-0.0000010000,-6.8096355852,-0.0000010000
136,-0.3526520778,-3.8879556653,-6.7548322302,-0.0000010000
137,-7.9461038146,-7.1320810170,-0.0000010000,-0.0000010000
138,-10.4329981348,-7.1478464080,-6.8316276523,-0.0000010000
139,-3.3413099235,-5.3220209277,-1.2150006446,-0.0000018654
140,-11.8190748046,-7.0583178053,-13.8155105580,-0.0000010000
141,-0.6419667564,-5.8911202550,-5.7171865745,-0.0000010000
142,-0.0000010000,-7.1321036096,-6.8139891946,-6.3044227011
143,-11.4633261344,-4.8811477803,-0.0000010000,-0.0000010000
144,-0.0000010000,-7.1114514779,-11.1097281461,-11.0670884160
145,-1.0713113356,-7.1325447422,-6.8141007168,-6.3033807061
146,-0.1260034523,-7.1272705712,-0.4731615645,-4.4177213923
147,-0.0157381074,-7.1335558868,-6.8181160564,-5.3510175116
148,-0.0014669816,-7.1330178539,-5.2624712065,-6.2702510187
149,-0.0000010000,-7.1321039600,-6.8141833829,-12.3716558011
150,-8.3403404914,-13.8155105580,-0.0000010000,-3.2978213279
151,-0.0000010000,-7.1342921037,-0.0000010000,-6.2674517400
152,-9.5731861126,-7.3513468067,-12.5299791679,-1.3311445508
153,-0.1031361954,-7.1325551417,-6.8134262141,-5.2131720404
154,-6.3409926719,-4.1136503293,-0.0000010000,-12.8841839355
155,-0.0000010000,-7.2028242216,-12.3924174067,-0.0000010000
156,-0.3109430035,-7.1292037002,-6.8104391155,-4.3940012701
157,-8.3565011240,-5.5009056489,-3.1393311106,-1.0329304164
158,-0.0000049536,-7.1326176376,-6.8137525463,-5.3517677573
159,-0.0000010000,-7.1317131258,-6.8162323332,-7.3643215483
160,-0.0000010000,-7.1351904160,-6.8188037846,-6.3089802991
161,-7.9461395366,-7.1321040922,-6.8139889599,-6.3044277390
162,-6.4774401734,-7.1289478688,-6.8161643632,-2.5104478169
163,-0.0000010000,-0.0000010000,-5.7395233637,-6.6646785369
164,-0.0000010000,-7.1400018944,-13.8155105580,-5.2278003612
165,-0.0000010000,-7.1430569827,-0.0000010000,-0.0000010000
166,-0.4583830978,-7.1324580101,-13.3125044012,-0.0000010000
167,-8.5110613160,-7.2579218660,-6.9706787652,-13.8155105580
168,-1.2382710066,-7.1567802444,-8.2268850373,-11.9726188034
169,-3.8420992712,-7.1294856437,-6.8154690783,-0.0000010000
170,-7.9461395366,-7.1321040922,-6.8139889599,-6.3044277390
171,-0.0000010000,-5.2874982216,-6.8134969421,-4.4126724738
172,-0.0000010000,-7.1332535379,-6.8138730008,-5.6709110856
173,-0.0000010000,-12.2647751587,-5.6721784749,-5.2356416116
174,-0.0000010000,-7.1316141994,-2.0768388304,-5.0902098173
175,-2.7056116279,-5.2066580132,-5.7570603793,-13.4648868678
176,-0.0000010000,-7.1298568742,-5.7644438644,-7.6087486392
177,-0.0000010000,-7.1321641299,-5.8187810619,-3.5365548587
178,-1.2583799021,-7.2087239697,-5.3364329480,-12.6569840550
179,-0.0000010000,-7.1307412787,-6.8284296397,-0.0000010000
180,-6.4425599165,-7.1309677179,-12.7968528068,-0.7139020773
181,-0.0000010000,-0.0000010000,-0.8986429266,-1.9450108870
182,-0.0000154093,-7.1288154267,-4.6555535306,-10.2499631478
183,-4.3179955834,-7.1322454259,-5.2367078483,-11.3189352088
184,-0.0070348466,-7.0409735331,-3.4971736850,-9.8993222185
185,-1.1483623486,-5.8906724144,-6.8155788618,-0.6430786123
186,-0.0000010000,-7.1315891164,-13.8155105580,-0.0000010000
187,-0.0000010000,-7.4957002466,-13.4340134222,-3.5540142132
188,-6.7104289228,-12.8573462511,-4.8998456344,-0.0000010000
189,-7.9356290428,-7.1381472290,-6.7803463619,-0.0000010000
190,-0.0000011260,-0.0000010000,-13.8155105580,-6.2914379326
191,-0.0000010000,-0.0000010000,-3.8842176032,-0.0000010000
192,-0.0000010000,-7.1434488449,-6.8207796997,-4.9503061341
193,-0.5851528179,-7.1332715564,-6.8139172369,-5.2564333078
194,-0.0004798188,-0.0000010000,-6.8123621663,-0.0000010000
195,-0.0874663824,-7.4977569369,-12.0556523434,-1.8560161104
196,-4.0874911013,-7.2027467672,-12.3944163276,-3.4398839291
197,-0.0000010000,-0.0000010000,-11.8772625873,-13.8155105580
198,-0.0000010000,-0.0000010000,-6.8039651653,-3.6426669997
199,-0.0000010000,-13.7797759530,-12.3926428624,-0.0000010000
200,-6.9645201485,-7.1314145917,-5.0726539361,-11.9633150921
201,-0.5961123020,-7.1321988225,-6.8258032494,-12.6566734518
202,-0.0000010000,-7.1437035331,-10.5658274752,-1.5258618040
203,-0.5817892175,-7.1320015181,-6.8138648953,-6.3007594655
204,-5.5221868759,-7.1320980082,-6.8092993492,-6.3042084264
205,-4.8441941285,-7.1417087535,-6.8153050808,-6.3060733130
206,-1.5153408731,-13.8155105580,-6.8010638644,-5.1710865472
207,-0.0000010000,-13.8155105580,-11.1647495428,-5.1641974806
208,-6.9115544911,-7.3282660613,-12.5262937344,-6.4553873483
209,-0.0000010000,-7.1322078463,-6.8130264240,-12.3358227031
210,-7.5709394134,-7.5406227554,-1.1302043706,-0.0000010000
211,-0.0743040471,-7.1308035075,-0.0000010000,-3.3431098586
212,-0.0000010000,-7.0627596682,-0.0000021498,-13.6293931641
213,-0.0065361190,-7.1320618394,-0.0000010000,-0.0000010000
214,-13.8155105580,-5.3734175783,-6.8262591431,-10.2193706637
215,-11.5601214770,-7.1470562301,-1.4775869686,-6.4994666362
216,-5.9259049766,-7.1321067506,-4.9327307321,-0.0000010000
217,-10.3253714606,-9.0479511036,-3.3190932101,-2.6487462610
218,-0.0000010000,-0.0000015359,-4.6178703340,-10.8144952965
219,-13.8155105580,-7.2493244828,-6.9515096682,-12.5504995751
220,-0.0001267365,-0.0000014676,-0.0000010000,-0.3604880461
221,-1.5543308504,-7.1319627644,-5.6982591032,-6.3035875837
222,-4.0147364782,-7.1360016178,-5.4171448151,-13.8155105580
223,-0.0000078033,-6.2163544459,-3.9201900112,-6.3187812928
224,-0.0000010000,-7.1324369335,-5.8567212987,-6.6644396368
225,-4.1853847625,-12.2700103028,-4.9924071022,-4.3011681601
226,-8.1833656205,-7.1908436520,-5.9527007788,-13.8155105580
227,-0.0002245825,-6.2163548116,-3.9201898132,-6.3187822526
228,-4.1189832544,-7.1397117689,-5.7112103953,-0.0000010000
229,-0.0000010000,-4.6936240966,-6.8141045004,-5.6778082352
230,-0.8132634389,-7.1321666273,-5.6998474977,-12.6599664475
231,-0.0000010000,-12.2590014560,-0.1386656590,-0.0000010000
232,-13.5813304194,-7.2528662918,-7.0777182942,-2.9963708062
233,-0.0000010000,-7.1320529282,-12.0882531672,-11.1306497966
234,-11.4409438597,-7.2449109058,-7.9834522412,-4.1970454264
235,-0.0000010862,-7.1344226994,-6.8032535702,-5.0425359210
236,-0.0000010000,-0.0000010000,-6.0199698506,-3.5613171881
237,-2.5553410371,-4.3790240334,-0.0000010000,-0.0067803664
238,-0.0000010000,-7.1319822056,-5.1610422983,-0.0000010000
239,-9.5735184664,-7.2446488994,-13.4481449556,-6.4155415476
240,-0.2489121828,-5.8979879833,-3.8949294774,-13.3542074987
241,-7.9461395367,-13.5458405929,-6.8139889653,-6.3044277567
242,-7.9463987106,-4.9038137543,-0.0000010000,-0.5171850909
243,-0.0000015948,-7.1305897709,-0.0000010000,-2.6487614259
244,-0.6369352061,-4.8743952507,-1.2464690425,-0.0000010000
245,-3.0585206334,-4.9081137230,-0.0000010000,-0.0000010000
246,-0.0000010000,-0.0000010000,-6.8155290836,-0.0000010000
247,-0.0000010000,-4.6399929417,-6.8540812974,-13.8155105580
248,-0.0000010000,-12.2829987730,-4.2687532646,-6.3060050919
249,-0.0000073478,-7.1315584954,-0.4935169884,-5.2528819651
250,-1.3492528130,-13.3025703050,-6.7286460854,-5.2141930032
251,-0.0000018946,-6.3095040799,-5.3832637576,-12.6558542395
252,-0.0000010000,-7.1322759983,-0.0000010000,-6.3008504163
253,-5.9078181370,-2.1017926301,-6.8131946737,-2.9587669789
254,-0.0000010000,-0.0000010000,-0.0078719826,-4.5690463607
255,-1.3591765108,-0.0000010000,-13.4469546593,-6.4192081050
256,-0.0000010000,-5.4767361954,-5.6968694768,-0.0000010000
257,-0.0778583790,-7.1320979283,-4.4194441595,-4.5700378797
258,-1.0112443741,-6.0728503704,-6.8105937309,-5.3539496290
259,-0.0000010000,-7.1321516424,-0.0000010000,-5.2334738539
260,-0.0000010000,-7.1727313728,-11.9718415229,-6.2642971158
261,-4.2601262226,-4.8389111146,-0.0000010000,-6.3091037196
262,-0.0000010000,-5.0531710276,-5.4161145742,-0.0000010000
263,-0.0000010000,-6.4371336118,-8.5620816128,-0.2225743335
264,-0.0000010000,-10.3288209571,-6.8157344967,-6.3050698770
265,-0.0000010000,-13.2989096947,-5.2348765921,-5.6501833286
266,-11.5172906512,-7.1321925750,-13.6578762127,-6.6161421640
267,-11.3308349603,-13.6619687092,-3.8451054036,-13.8155105580
268,-0.0000032352,-7.1288076008,-10.4488718446,-5.4193780803
269,-0.0000010231,-7.1324358216,-0.1322694417,-7.7367719417
270,-2.7056116279,-5.2066580132,-5.7570603793,-13.4648868678
271,-0.0654596840,-7.1293619758,-5.7584808591,-5.2577871673
272,-0.0000010000,-4.1924650678,-4.8637344474,-0.8049939207
273,-0.0000010000,-6.1785995269,-11.6814541368,-0.0000010000
274,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
275,-3.8083503869,-6.3094534351,-6.8141015500,-4.3717916967
276,-1.8817849181,-0.0000010000,-4.5815748227,-0.0227922421
277,-5.7504268858,-7.1320727023,-8.2106426413,-6.3044433775
278,-0.0000010000,-13.8155105580,-2.8399931588,-6.2954744114
279,-4.0788649320,-7.1322459337,-0.0000015792,-2.7281580506
280,-0.4878781169,-6.0031828290,-8.2021194557,-7.2226177245
281,-0.0000010000,-7.1314145048,-4.8759558171,-6.3106134464
282,-0.0000010000,-4.9062453066,-2.5414236952,-5.2530099284
283,-3.6130128242,-12.1050408051,-6.8071864922,-0.0000010000
284,-0.0000010000,-4.8003307325,-0.0000010000,-5.0147835147
285,-0.0000646329,-5.9995325424,-6.9151271119,-9.8592158331
286,-0.0075502262,-7.1324367694,-4.2801712644,-11.9294361832
287,-0.7892781218,-3.8806681549,-5.0159273497,-0.0000010000
288,-0.0024092883,-4.7622141368,-1.7278248296,-0.2299171087
289,-4.9856698010,-7.1458088365,-0.0000010000,-10.3797376893
290,-0.0000010000,-5.5766913871,-6.8108734085,-0.0000010000
291,-0.0000195868,-7.1270031545,-0.4021596175,-2.1601198456
292,-0.9853661898,-7.1332494378,-6.8146362137,-6.2937997022
293,-1.9901503822,-7.1321986689,-6.8129129378,-6.1405260636
294,-2.0351792999,-7.1443747215,-3.0724111758,-13.8155105580
295,-7.9545304367,-7.1405919894,-6.8259332481,-0.0000010000
296,-0.0000010000,-6.3719416567,-6.8118110318,-6.0669932501
297,-0.0014007045,-7.1451547720,-0.6928802915,-6.6796675716
298,-0.0000010000,-13.8155105580,-6.8066396855,-5.6692869235
299,-0.0000010000,-13.8155105580,-5.6197015398,-0.0000010000
300,-1.4180929363,-5.4965724207,-5.7604916307,-0.0000010000
301,-1.9004822406,-4.5814080179,-0.0000010000,-10.5742276059
302,-0.0000599657,-7.1339916534,-4.1655757452,-0.0000010000
303,-6.8502063544,-7.1327522030,-6.8138305154,-0.0000010000
304,-5.0374729841,-7.1320733714,-6.8140672871,-6.3019910781
305,-4.5709455719,-7.4978400379,-12.4497521840,-5.0247363525
306,-0.0000010000,-7.1308912758,-12.8660147775,-4.1646033600
307,-1.5274731284,-7.1312488655,-6.8142930662,-6.3016770542
308,-0.0000010000,-4.2364876891,-0.0000010000,-0.0000010000
309,-5.1965700676,-7.1320967140,-6.8270573415,-12.3716545651
310,-11.6037880250,-7.2721649386,-9.3481537213,-4.5718660762
311,-0.0000010000,-7.1335202537,-6.8190961888,-4.9091347273
312,-6.6986389221,-7.1746555618,-0.0000010000,-5.2361994328
313,-10.1491339373,-7.2455127487,-5.6939308269,-5.5333159149
314,-4.1130358453,-7.1321453510,-12.0013801249,-10.7509154682
315,-6.9241533745,-7.1332479319,-5.9204866890,-0.0000010000
316,-4.1201231977,-5.4303342619,-5.9918245712,-5.8613951097
317,-7.5816085009,-6.3475792736,-0.0000023009,-5.8067904426
318,-0.0884456276,-6.3406588700,-0.0145739022,-0.0284478687
319,-3.2788555770,-7.1325474695,-0.0000010000,-2.0798756441
320,-7.9461385457,-7.1320940626,-0.0000010000,-4.6142367412
321,-2.6919535844,-7.1318750156,-0.0000010000,-1.2177871848
322,-7.9484559335,-7.4082485401,-0.0000010000,-2.3603585680
323,-7.9626045792,-7.1245985079,-0.0000010000,-5.2244702643
324,-0.1450166762,-7.1327623860,-2.3507659276,-0.0000010000
325,-7.9459985275,-7.1272752656,-0.0021581271,-6.3100020463
326,-12.4838331935,-7.1324662700,-6.8304281280,-12.4230496390
327,-5.7559015256,-7.1342377854,-0.0000010000,-5.5833449594
328,-3.3784865463,-8.9409248606,-0.0000010000,-4.3803833712
329,-7.9461395366,-7.1588616309,-4.3785280022,-11.9653090502
330,-5.1176194202,-7.1322167841,-0.0000010000,-0.0000010000
331,-5.1967251029,-6.3451314213,-5.7571741260,-5.6204274427
332,-0.0000010000,-7.1851031919,-3.7144063571,-9.5658368805
333,-0.0004158350,-6.1826125899,-5.7508861647,-5.1676122594
334,-0.0000010000,-13.8155105580,-0.0000010000,-8.2046013684
335,-5.1296867255,-6.1888225981,-6.8137570664,-0.0000010000
336,-6.0886168875,-7.1320959296,-5.6687804856,-0.6531158339
337,-0.1130256844,-7.1327386379,-0.0000010000,-0.0000010000
338,-6.6245880755,-7.1297365735,-6.8169296690,-0.0000010000
339,-0.0020315797,-13.8155105580,-8.2373581708,-0.0000010000
340,-2.5457463646,-13.8155105580,-7.8869328016,-2.8626059583
341,-5.5926353867,-7.1324762016,-12.7970420611,-0.6018722116
342,-8.0415025758,-13.5170420873,-6.7560153441,-5.7465766255
343,-8.9806962883,-12.9689830982,-7.0009784300,-13.8155105580
344,-0.0000010000,-13.8155105580,-5.5093715017,-13.8155105580
345,-0.0000010000,-7.1329577668,-9.9597912670,-0.0000010000
346,-5.4038749371,-7.1346167504,-6.8209831931,-0.0000010000
347,-5.2035122114,-7.1406678647,-6.8257009277,-0.0000010000
348,-4.1087186147,-7.1333919477,-13.8155105580,-3.2788839377
349,-2.8831989982,-7.1320934286,-2.5120365334,-6.3043983118
350,-7.9461450621,-7.1331312957,-4.5873010414,-6.3829225860
351,-0.0003034046,-7.1558693083,-0.0000010000,-4.5660923257
352,-0.0020857024,-7.1324011415,-4.7058360033,-6.3030089653
353,-6.9751461185,-7.2468351614,-7.9816821669,-12.5350130944
354,-0.0000010000,-6.1940822530,-6.8184747559,-6.3111551655
355,-0.0000010000,-7.1142197014,-0.0000010000,-2.2117999706
356,-0.0000010000,-7.3500589188,-6.0249239155,-2.5500405046
357,-4.8769625208,-7.1298571599,-0.0000010000,-5.5307827529
358,-0.0000010000,-7.1344821267,-0.0000010000,-5.3562494831
359,-0.0000010000,-5.5045189017,-11.6292766975,-1.9135006984
360,-4.3352132466,-13.8155105580,-6.8141028664,-5.4244158448
361,-0.0000010000,-7.1387372035,-3.5005323254,-5.0488396262
362,-0.0000064400,-4.5541760231,-5.7298238285,-10.5385757800
363,-2.8871319552,-12.0669903296,-4.6853682654,-0.0000010000
364,-0.0000010000,-7.1423119929,-0.0000010000,-1.5870116125
365,-0.0000010000,-7.1321057053,-6.8139901412,-0.5147177096
366,-0.0000010000,-7.1399967970,-0.0000010000,-5.2509725568
367,-0.0000010000,-5.8920470345,-6.8562893261,-5.2628322899
368,-2.7800349101,-0.0000010000,-6.8127130113,-0.0278713468
369,-0.0000010000,-7.1423486404,-4.7299150769,-5.4676388886
370,-0.9237233784,-6.0884608174,-0.0008826294,-5.4743978174
371,-6.4823426303,-13.8155105580,-0.3032714667,-6.2849859412
372,-0.0000010000,-4.7025761400,-0.0000010000,-0.0000010000
373,-11.0003981434,-7.2449136937,-5.7132796917,-6.4678390466
374,-8.7481924368,-0.0000010000,-3.2198784460,-6.4273194210
375,-11.4238153437,-13.8155105580,-0.9031516491,-0.0000010000
376,-5.4524855200,-4.7390439531,-0.0080942322,-0.5599747107
377,-6.4845153447,-13.8155105580,-0.0000010000,-3.8942053626
378,-0.1304605189,-7.1360902771,-6.8055695130,-5.3364641239
379,-0.5952061007,-0.0000010000,-3.0513654883,-6.3036267671
380,-0.0000010000,-7.2029081486,-12.3919218342,-0.0000010000
381,-0.0000010000,-7.1321104852,-0.1049113190,-6.3044181404
382,-0.0000010000,-5.4953207099,-4.6765793206,-3.6656697489
383,-0.0000020411,-7.1320069438,-6.8256602199,-12.6538395627
384,-0.0000010000,-7.1415563618,-4.7174973833,-0.0000010000
385,-0.0000010000,-7.1402260523,-6.8154958198,-0.0000010000
386,-6.3976523085,-7.1953294007,-0.0000010000,-12.3733856380
387,-0.0000010000,-7.1321274203,-5.2204823851,-6.3038693673
388,-0.0000010000,-7.1566132267,-5.7711459052,-3.2869395865
389,-4.3854535577,-7.1313990682,-6.8145187445,-6.3029480489
390,-0.0000010000,-7.1321731382,-6.8139720467,-12.6561088216
391,-0.0034145377,-4.5944156824,-6.8182639501,-4.0469168197
392,-0.0081370603,-13.8155105580,-7.2058024200,-12.3707732433
393,-0.0000131141,-7.1570552413,-8.2089430301,-12.3783295173
394,-0.0923257775,-5.7811194133,-6.8040634144,-6.3036857087
395,-3.9841551862,-7.1325357130,-6.8153644230,-5.6773825464
396,-1.3033258477,-7.1323942694,-6.8132197728,-11.7292274138
397,-0.0501343419,-7.1325651747,-5.7570138371,-6.3033436666
398,-6.7296630528,-7.1321529729,-6.8184288411,-6.3060659447
399,-1.0614353521,-7.1321387744,-5.4817166675,-12.6597984667
400,-0.0000010000,-7.1385865324,-6.8215669538,-5.2596757245
401,-0.0000010000,-0.0000010000,-9.7027824209,-1.2080937967
402,-0.0000010000,-0.0000010000,-1.9440716764,-3.2365754486
403,-13.8155105580,-7.1332361478,-5.4871248697,-0.0000010000
404,-2.1178098684,-3.0651606955,-5.7611438673,-6.3041677812
405,-0.0000010000,-5.0519509524,-0.0000010000,-0.0000010000
406,-10.2689175769,-6.3224394246,-0.0000010000,-2.1901567584
407,-7.3454472702,-13.8155105580,-0.0000010000,-4.5679308865
408,-13.8155105580,-7.1316837599,-0.0000010000,-10.5139098229
409,-6.0417254549,-8.0614293418,-0.0000010000,-6.3048826855
410,-2.7164216048,-8.9463185726,-0.0000010000,-1.7753596516
